text,labels
Dosto bikar set hai grand prime. Net mai bht hang hota hai aur speed b kuch khas nai me 3din use karke sale kardiya. Is se acha QMobile ka Z8 hai same price mai 2Gb ram + 13mp back cam hai uska air original snapdragon Qualcomm processor hai. Grand prime se hazar dafa behtar hai.,Neg
"Worst phone in the market, dont buy it. Hangs a lot, Ram is always full and half the time phone is stuck",Neg
beta ap sab ye jaan lo bus k samsung kabhi bhi sony ka muqabila nh kr sakta,Neg
hassan bhai or q mobile users ye jan len k q mobile kabi b samsung ka mukabila nai kar sakty chahy jo marzi kar len grand prime kamal ka set he is range ma. ma to game b khelta hun lakin kabi koi problm nai hoi he na hang hoa he kabi i love garand prime q is totly flop ma ne i9 liya tha 2nd day hi sale kar dia or jo log samsung ya koi or acha set use karty hen wo q ko use kar hi nai sakty,Pos
samsung ab wo nahi raha jo pehly tha Q walon ne in ko buht pechy chur diya jis ne ye lena ha itna mehnga is se to Q X800 le ley Octa core 13 mega pxl cem . 2 Gb ram 16 Gb Built 5 frnt awsm mobile ha betri Do din pka jo marzi kru samsung betri me khtm ha,Neg
bhayo yeh set na lena samsung ny yeh set q mobile jesa bnaya hy is mein camera ka result bilkul bakwas hy front kuch behter hy touch bhi q mobile jesa hy. is se behter nokia or huawei hain. jin logo ny bhi yeh lia hy wo pachta rehy hain ghatia set hy samsung ab isi waja se flop ho rehi hy.merey czn ny yeh set lia hy 2 days mein sell ker dia yeh kam price mein ghatia feature dy rehy hain or game k doran yeh hang hota hy...,Neg
ye bakwas mobile hai hang boht hota hai phir restart krnA prta hai so pllz na lena,Neg
"Phone to acha ha, ecnomical bi ha but hanging problem ha is me ise liay na lo tu bahtr hai",Neg
BOHAT HI ZABR10 SET HAI CAMERA FRONT AND SECONDARY B BOHAT BOHAT KAMAL KA HY TOCH BOHAT SMOOTH HAY AND WHITE COLOR IS PERFECT 4 THIS MOBILE I LOVE IT.,Pos
Firends log jhoot bolte han k ye set acha nahi ha. Ye bohot kamal ka set ha no hanging problem display hd ha or camera to out class ha ma ap sb ko kaho ga k kisi k bato me na aae is set ki speed bohot outclass ha agr kisi ko or kuch puchna ha is set k bary me to mujh se fb pe puch le ma bta dun ga tutorial ya unbox bhi upload kr dun ga Thanks,Pos
Jo b yeh purchase nai na kar sakta wahe keeray nikal raha hay maray pass already ak hay white coloer main aur kal black color main mangwaya hay itna acha aur unique cell hay k mill he nai raha price b bht achi hay market main short hay kiun k demand zyada hay aur main nay 22500 ka mangwaya hay orignel price 20999 hay...........! bht acha cell hay kamal ka hay yaaar go for it.........!,Pos
"baqi tu sab tihk hay,magar khbi khbi touch main problem karta hay, I think yeh hang ho ja jata hay",Neg
yeh phone koi b naa ly ye hang hu jata hy or grips be thek neh,Neg
pls koi peyar dost bataye k qmob z4 best rahe ga ya galaxy grand prime pls frnds help me pls.,Neu
Yah mobile awsme hai us main heating problem nah hai aur mobile hang bhe nah hota us main ak fault hai MX player instal nah hota camera excellent hai,Pos
Bhot acha set hai pk main iski price 30 sa33 hazar ka under ho he India main 15 hazar ka hai,Pos
"acha mobile ha may be pak ma b 15,500 ka aiy",Pos
bohot hi nice set he...Normal use par battery timing 3 days he or zyada use per 1.5 days he or net bhi bohot fast chalta he or dono cameron ka result supper he.,Pos
Mein yeh set use kar raha hun bohot hi achha set he camera bhi bohot achha he battery timing bohot achhi he is mein sab kuch bohot achha he.nichay jo log coment de rahe hein in logon ne fake set use kiya hoga. orignal set mein woh sari khobiyan hein jo 35000 se zyada mehenge seton mein hoti hein or yeh set sasta bhi he or bohot bohot achha he.,Pos
"Bhai Jaan, Aap main se jis ne Samsung Galaxy Grand Prime use kiya hai, Please wo yeh bata dy, yeh Cell Phone kaisa hai, speed kaisi hai, battery timing kaisi hai, or sub se bari baat k is Cell phone main koi problem to nahi kisi b kisam ki, please information send me my number 03358648922 please plz plz plz.... I'm waiting for waiting your reply...?w",Neu
ywr ye set bht ziada hang hota hai jab b ap 3g ya wifi pe net chalao plz ye set mat lo me ne lekar forun bech dia,Neg
G ya mobile Bahot acha ha ma 6 manth sy us kar raha ho many bi sale kar na ha,Pos
grand prime boht ala cell phone ha....kisine kuch pochna hoo tu plz contact kar sakta ha...m using 5.0.1 lolypop on my grand prime.. 03168040020,Pos
Janab hum to 2 month se use kar rahe hein hum to nahi pachtay.... or to or mujh se bohot log prime purchase karna chahte hein lekin mein to bilkul bhi sale karne k mod mein nahi hun. Jhoti baton se kun logon ka dil udas kar rahe ho? Agar mujhe is set mein ek bhi problem face karni pari hoti to mein bhi sale kar chuka hota. Mein such keh raha hun ye fone Awesome ha.,Pos
"a1 set hai bhai loggg , sab yahi lo wider front camera hai aur quad core hai bht he fast hai :) may use kr raha hun :) baki apki marzi",Pos
Asslam o alikum bhai jan main ne pochna hai k samsung galaxy grande prime main 4g bhi chalta hai ya nahi.plz rabta krein.Ghulam farid from faisalabad 03457936418,Neu
main pichlay 1 haftay sai grand prime use kar raha hun..kamaal set hai... main or front camera kamaal hai.... bohat zabadast phone hai.... lcd k coulor bohat piyaray hain.. bettry timing bhi fit hai... agar kuch pochna chahty ho to you can text me... 0333-6862590,Pos
Yah set bohat aacha hai i advice jo lana chahta hai jaldi lay lay main use ker raha hon bohat maza hai.sahiwal 03159596400,Pos
"Jst cam achy hain r kch khas ni betry timing fazol ha,na lenovo s650 use kr chuka hn us ke performance es se bht achi ha betry timing b us ke achi ha,",Neg
Plzzz kio bata sakta hai. K glaxy grand prime 4g supported hai ya nh plzzz msg me 03135711449,Neu
Dosto grand prime se acha QMobile Z8 hai price same hai aur z8 grand prime se bht acha hai z8 ka 13mp back + 5mp front cam hai 2gb ram aur 16gb internal memory + 4.4.4 kitkat android jo 5.0 lollypop par upgarde hosakta hai aur sabse bari bari bat Z8 support 4G.,Neg
hang ho jata ha sab sy bara problem ha koi na ly bohat slow ha,Neg
yar may ye call lyna chata ho aap log use kar rahy ho plz tell me k is may koi masla tu nahi hai har koi is ko sall kar raha hai waja kia ho sakti hai...?,Neu
Koi btaye ga Grand Prime mn kia msla ha k hr koi sale kr rha ha... mae ye phone lena cha rha hon agr is mn koi functional/softwr prblm ha to tell kindly. 03214549688,Neu
bhai koi btay ga k 3g coverage hoty hoy b grand prime 3g nhi chla rah qmobile i9 chla raha h function b ok h wcdma waala help b kuch din shi chla h pr ab chl nhi raha 3g specifcation me to likha h hsdma option me wcdma a raha b wja,Neu
IS this cell upgadable to lollipOp oR nOt ???,Neu
Khalid bhai mere pas grand prime hai ur wo kbi kbi hang ho jata hai ur uper se notification b show nai ho rhy kya masla hai plz tell me,Neg
"Noman bhai, ap setting mein ja kar sound and notification mein jao,wahan par vibration ka option hai",Neu
"Bhai jan,glaxy grand prime hang kabi kabi hota hai,aur aksar jab net on karein, aur both Sims mobile mein hoon,to service khatam ho jati hai,aur 2/3 mint baad service on hoti hai",Neg
"Bohat hi ghatiya set hai bhai koi na le jo le ga roye ga, isay internet se connect karty sath iski lcd blank hojati hai aur bohat ziada hanging issue hain samsung se ghatiya company koi nahi aik tou prices itni ziyada upar se customer ko user friendly cheez b nahi deta .",Neg
Grand prime Bhot acha set hi battery timing bhi achi hi .main 7 bin sy use kr raha hoo multi task par hang ni hota.v.good set,Pos
samsung galaxy grand prime is one of the best sell phoun in this range,Pos
me ny suna hy es ka camera result itna clear ni hy pic dundly atti hy is it true? plz tell me then i bought this cell phone,Neg
set outclass hy totally battery timing b fit hy no hanging prob no heatup slim smart body or colour grey is the best itni price me kisi b company ka koi set nahi jis me ye qualities hon or front cam b 5 mega,Pos
Yar ye during use slow q ho jata has sometime held bhi ho jata hai..... agr kisi ko pta ho to plzz bta dy agr kisi kisam ka masla hai to bhi mjhy bta dy plzz.... my cel #.. 03033636036,Neg
yr koi bta sakta hai ye kaisa set hai hang tu nai hota me lena chta hn plz koi bta de,Neu
bouhat he bekaar or slow set hai. only camera result little bit better hai lekin performence nai . bouhat ziada hang or heat hota ha,Neg
Grand prime bohat bakwas set hai.main ny 7 month use kia hai.bohat ziada hang hota hai.bs camera aur bettery better.net use krtay bohat hang hota hai.internal nemory empty rakhain tw gang kam hota hai.na lena better hai.,Neg
Yr koi batay ga k yeh cell fone use main kesa hay,Neu
Ye kesa phone ha use krne ma. Battery timing kesi hai aur kya is ma koi touch ka problem to nhi ha ? jis ne ye phone use kia ha kindly post kr de is k bare ma,Neu
Bhai logo me yeh phone laina chahta hu koi bata sakta hai k ye kaisa mobile h?,Neu
nkamma treen mob koi mujhy bata sakta hai sirf mairy mob aisa hai ya saab ka grand prime hang ho jata hai zayad apps bhi nahin kin phir bhi buri halat hoi hai slow bohat hai,Neg
Plz tell me ya zada acha ha ky qmobile z8,Neu
Yeh bahut acha phone hai aur iska display bhi bahut acha hai,Pos
A7 ki sb se buri bt Fast Battrey charging  .baqi Camera boht acha hai or iski price b boht high hai.,Pos
A7 ke battery jaldi low hoti hai,Neg
Samsung Galaxy A7 2018 kia bat he is phone ki. mn ne ajj hi new box open he. mn ne buhat mobile use kiye leken is mobile jessa camera ajj tk nahi dekha. and all function is excellent. bs mn battery timing se satisfy nahi hoon.ager 3300mah ki bajaye 4000mah hoti to theek tha.,Pos
iss k camray ny waqi mauoos kya hy yh jo is mobile ki jothi tareefin kar ray hain woh sab shop walay hain,Neg
Yha sb Log fazool Bkws kr ray hen booat Alla mobile hai ksm sy ... mein ny aj lea hai aur mj koo booat psnd aya gai mobile ka look boat zalim hai aur yha too sb koo pata hai samsung is Brand ...,Pos
"Agr ye mobile koi lene ka soch raha hai to mat lena maine box pack lia or 3 days bad bej dia ek dum ghatiya mobile hai 60,000 ka bht expensive dia hai ab s8 plus use kr raha hu bht zbrdst hai is mobile se",Neg
ye b a7 2017 ki terha bakwas hee he ho ga camray 3 lga k mazeed black nd blur pic hee anni hy or price tou boht hee kam hy ic mobile ki mn tou itna sasta or ghatia mobile nhii loune gaa,Neg
MsshaAllah sirf 60000 yani 3cameras laga to 40 wala fone 60 ka kar lo is se kahi better honor 8x hai uska Hardware samsung k is set se better hai ha 45 tak bhi aata to keh sakte thay samsung brand ki wajah se mehnga hai,Neg
Me ne a7 18 lea hai fazool bakwas set hai 3 cam laga deay per use me farig mobile hai is se behter c7 pro ly.lo bakwass samsung waly pagal ho gy hain 30k pay waly mobile 55k me i hate this,Neg
samsung ne itni tabahi machai he ke logoo ko donoo hathoo se loot rehe hain. in ko kam se kam 20 percent rate down krne chaian har mobile pr.,Neg
Kamal ha yar Samsung ny to tabahi macha di ha ak k baad ak mobile hahaha chalow achi baat ha mobile lovers ka dil laga rehta ha,Neg
"Assalam o Alaikum.. bhai mane sb logo ki opinions read ki koi kehta hai k sirf camera acha hai koi kehta hai battery jaldi charge ni krta or battery beh ziada khata hai or games khelty huwe hang hota hai or singnal prblm krta hai.. mai sb bhaiyon ko btana chahta hu k mjhe 1 month hogya hai A750f D/s liye huwe Allah ka shukar hai mery mobile mein sb kuch thk chal rha ha koi fault ni.. shayad ap logo ny original samsung naa lia ho , mane tou hyperstar sy lia hai",Pos
Mai is mobile ko lenay say pehlay bohat confused tha mery pass nova3i honor oppo and Mi ki options bhi thi lekin dil sakht kr kay A7 2018 lay leeya or ab mai khuda ko hazar nazar jaan kr kehta hun mai bilkul bhi mayaoos nahi hua agr is ki price 60k hay to doosri sub brands ka ye baap mobile hay Samsung is samsung 7 stars from me,Pos
Es mobile ne mujhy Bohat disheart kia hain....charge main bohat bekar hain......games main be slow kam karta hain.....only camera acha hain,Neg
Me pehcly 6 months sy use kr rha hon s ki battery bhot he alla tim deti.speed b bht achi hy .agr koi 60000 b dy ga to sale ni kron ga .,Pos
Realme 3 is sy best hy cmpare kar len mean use kar raha hon 3 /32 bohat Acha chal raha hy har lehaz sy,Neu
shoib bhai oppo ka bs camera hi acha hota h bs lakin prosesar ki bt ki jayto wo oppo me sab se ghatya taren hota h jiska cameray user ko bilkul pta nhi jota..ghtiya processor wala phone hr tng hi krt na bar bar jaisy k oppo,Neg
Me ny recently lya ha oppo A5s bht hi mazay ka acha phone ha 4gb 64gb me lya ha best camera and best display with big life battery 4230,Pos
sala ye samsung new model nikalny k bad foran pichly model ko flaap ker deta hai sala,Neg
Bakwas Phone hey Bhai Na Lena mene Liya Pahli Baar Samsung Ne Dil toor diya Yar Bhanchod Ips Disply Hey Eis men or Pichle Model J4 Main Amoled Display Hey Na Lena Bhai Eisy Screen Ka Result Bikul Fazool Hey Or Upr sey 24 Hazar Ka Mila Hey Bakwas Bakwas Bakwas Bakwas!!!!,Neg
Yar j4 superAmoled display aur j4 ips display memory same to faida j4 le liya jai bewaolofi hai samsung ko kya ho gaya hai A6 A6 J6 J8 J6 J4 SUB K sub flop models samsung ab sochna pare ga nahi to market hath se gai,Neg
Bakwas Mobile hai...itna low cpu or wo b Quad core 1.4....is Se Lakh Darjy Behtar Hai J7 Core Price Just 23 hazar or Octa core best cpu k sath...,Neg
Samsung ka aik or lajawab phone J4 plus cha gya hai samsung. Samsung bas ab jaldi say is ko launch kar do achi price may takay may khareed sakoon.,Pos
Bohat bakwass treen mobile hai.Fingerprint b nai hai. Web par specification Ma fingerprint ka option hai laikin mobile Ma option hi nai hai. Ma ne box open karwa kar shopkeeper ko wapas kia hai.,Neg
"Yr main 5 months se j4 use kr rha ho mery pas boht acha chal rha hy ..is main sb se bri bat ye hy k is mai latest operating system v8.o oreo(upgradable) hy Samsung ka ye pehla mobile hy is range mai jo latest operating system Oreo rakhta hy ...is mai additional chez ye hy k ap chlti hoi video mai se kisi b scene ki picture bna skty ho.....and internet speed ,battery timing, camera, touch is also superb........",Pos
buhat zayada price ha is key poory world main is key price 14k say uper nahi ha pakistan ko sab nay agy lagaya howa ha kou yeh phone na lay,Neg
Mery Tamaam Mureedo Or Muslim Bhaion Ko Sulah Hey Yeh Phone Na Leen Kisi Kam Ka Nhi Hey yeh Bilkul Samsung Galaxy J3 Pro(2016) Ki Copy Hey sirf Android Version Change Hey Or Camera 8 Ki Jaga 13 mp Hey Eia Sey acha To J3 Pro Hey Jo 12000 ka Mil Raha Hey,Neg
"acha mobile hai me use kar raha hun 1 week pehaly liya hai bas memory 16GB jo hoti hai us ma say 8GB milti hai use karnay k lia baki system ki files k lia hoti hai, baki har layhaaz say theek hai mobile,",Pos
Bhai xiomi lo note 5 pro. Ya phr note 7 launch hony wala woh. Y7 na hi 1080 ha aur snapdragon 450 bekar. Main note 5 use kr raha xiomi boht acha set ha. Name ko na dekho brand ko dafa karo xiomi redmi ki taraf ao,Neu
"mery pas y7 blue colur he 2018 jis ka mirror break ho gya he agr kisi k pas dead mob he to plz rabta kry ,,,03009047863",Neu
Salam! Mana abhi liya ha huawei y7 prime(2019) 26000 rupees ka. Ma comments ma dekh raha tha ka har banda apna phone sale kr raha ha koi banda reason nahi bta raha ka akhir ya phone sale kyun kr raha hain. Ma ap ko reason deta hn. Is phone ma sb sa bara masla is ka processor ha kyun ka ya old generation ha is ki waja sa is ma hanging issue boht ziada ha taqreeban har apps ma ya hang hota ha even phone ma jo apni apps hain unko bhi open kro to wo bhi hang hoti hain. Is phone ka colours boht bakwas hain. ,Neu
Bohet hi ghataya camera hai is ka zoom karnay per out of focus pics banata hai is mobile ko kabhi na purchase karain. Total wastage of money,Neg
Set acha hy use kr rha hon maheeny se.. Ankhen band kr k le lo... Battery timing ala hy camera acha h pubg chalata hy or dekhny me b nice hai baki kisi ne kch pochna ho to 03000780599,Pos
Best phone ever main 5 month sy use kar raha hun har lehaaz sy best hai battery camera no hanging and heat problem. Over all performence best hai iski. Pictures aur Video behtreen quality ki hain iski.,Pos
Mashah Allah acha Phone ha. ,Pos
Sorry to All but mein is se pehly opinion dia tha k bohat acha hai lekn mein rat ko purchase kia tha aur subha dekha to hang hona shiro ho gya tha is mera mashwra ye hai ko purchase mat karo,Neu
